"ï..Status","card_present","txn_description","first_name","balance","date","gender","age","State","amount","movement","SalaryPerAnnum"
"294","1",1,"2","Luis","6.48","8/3/2018","2",27,"1","21.56","0","18,853.92"
"295","2",NA,"1","Barry","171.86","8/3/2018","2",38,NA,"59","0","70,520.16"
"296","2",NA,"1","Richard","11,323.83","8/3/2018","2",24,NA,"43","0","224,025.84"
"297","1",1,"0","Michael","2,460.90","8/3/2018","2",44,"1","19.84","0","421,737.24"
"298","2",NA,"1","Craig","29,932.51","8/3/2018","2",28,NA,"124","0","27,420.24"
"299","2",NA,"1","Ricky","124.59","8/3/2018","2",43,NA,"23","0","159,242.88"
"300","2",NA,"1","Michelle","1,529.58","8/3/2018","1",19,NA,"40","0","17,264.40"
"301","1",1,"0","Kristin","2,014.57","8/3/2018","1",43,"1","17.22","0","135,345.12"
"302","1",1,"2","Kenneth","100.86","8/3/2018","2",35,"0","18.51","0","398,828.76"
"303","2",NA,"1","Craig","29,867.51","8/3/2018","2",28,NA,"65","0","162,741.48"
"304","1",1,"0","Darren","6,610.74","8/3/2018","2",20,"3","8.51","0","357,424.80"
"305","2",NA,"1","Diana","736.76","8/3/2018","1",26,NA,"195","0","353,335.44"
"306","2",NA,"3","Michael","42,557.09","8/3/2018","2",22,NA,"147","0","223,920.12"
"307","2",NA,"1","Paul","986.72","8/3/2018","2",25,NA,"28","0","23,484.96"
"308","2",NA,"1","Kaitlyn","1,512.46","8/3/2018","1",21,NA,"28","0","398,365.20"
"309","1",1,"2","Jeffrey","2,457.10","8/3/2018","2",24,"1","19.56","0","70,263.60"
"310","2",NA,"1","Tim","54,849.99","8/3/2018","2",40,NA,"131","0","45,616.92"
"311","2",NA,"3","Christopher","5,876.68","8/3/2018","2",35,NA,"110","0","20,104.68"
"312","2",NA,"1","Ricky","107.59","8/3/2018","2",43,NA,"17","0","50,502.00"
"313","1",1,"0","Joseph","164.08","8/3/2018","2",37,"2","21.25","0","24,395.04"
"314","1",1,"0","Jeffrey","1,477.37","8/3/2018","2",30,"2","291.31","0","19,921.68"
"315","1",0,"0","Michael","2,451.88","8/3/2018","2",44,"1","9.02","0","53,890.20"
"316","1",1,"2","Stephanie","401.05","8/3/2018","1",53,"2","22.96","0","223,380.12"
"317","1",1,"2","Diana","721.46","8/3/2018","1",26,"0","15.3","0","162,674.04"
"318","1",0,"0","Eric","35,174.73","8/3/2018","2",42,"1","30.6","0","53,682.60"
"319","1",0,"0","Scott","19.07","8/3/2018","2",23,"3","67.89","0","19,860.60"
"320","1",1,"0","Jeffrey","1,464.57","8/3/2018","2",30,"0","12.8","0","33,628.80"
"321","1",0,"2","Stephanie","391.94","8/3/2018","1",53,"0","9.11","0","45,541.20"
"322","1",1,"2","Kimberly","515.07","8/3/2018","1",24,"1","6.66","0","37,903.92"
"323","1",0,"0","Donald","283.32","8/3/2018","2",22,"1","7.56","0","22,801.68"
"324","1",1,"2","Jeffrey","1,442.26","8/3/2018","2",30,"1","22.31","0","18,383.04"
"325","1",1,"0","Diana","712.47","8/3/2018","1",26,"0","8.99","0","31,445.64"
"326","1",1,"0","Jeffrey","1,413.48","8/3/2018","2",30,"0","28.78","0","24,023.16"
"327","1",1,"0","Diana","704.86","8/3/2018","1",26,"0","7.61","0","19,763.76"
"328","1",0,"2","Barry","155.82","8/3/2018","2",38,"3","16.04","0","349,537.32"
"329","2",NA,"1","Christopher","58,002.04","8/3/2018","2",33,NA,"50","0","158,623.80"
"330","1",1,"2","Richard","11,299.28","8/3/2018","2",24,"0","24.55","0","18,268.44"
"331","1",1,"2","Joseph","154.59","8/3/2018","2",37,"2","9.49","0","37,781.28"
"332","1",1,"0","Elizabeth","24,252.89","8/3/2018","1",50,"1","15.84","0","17,055.24"
"333","1",1,"0","Rachael","315.62","8/3/2018","1",21,"1","11.32","0","69,813.12"
"334","2",NA,"3","Rachael","249.62","8/3/2018","1",21,NA,"66","0","17,011.44"
"335","2",NA,"1","Linda","1,417.62","8/3/2018","1",35,NA,"147","0","15,951.24"
"336","2",NA,"1","Heather","1,408.27","8/3/2018","1",41,NA,"33","0","53,478.60"
"337","2",NA,"3","Amy","1,590.28","8/3/2018","1",43,NA,"18","0","37,545.00"
"338","2",NA,"4","Ryan","30,334.82","8/3/2018","2",38,NA,"1,880.95","1","364,017.84"
"339","2",NA,"1","Joseph","585.75","8/3/2018","2",21,NA,"130","0","18,083.88"
"340","1",0,"0","Diana","702.78","8/3/2018","1",26,"0","2.08","0","162,287.52"
"341","1",1,"2","Timothy","2,597.74","8/3/2018","2",20,"2","61.14","0","68,643.00"
"342","1",0,"2","Cindy","843.34","8/3/2018","1",19,"1","166.57","0","15,560.52"
"343","1",1,"0","Donald","271.16","8/3/2018","2",22,"2","12.16","0","68,978.64"
"344","1",1,"2","Christine","4,326.51","8/3/2018","1",39,"2","49.75","0","23,379.24"
"345","1",1,"2","Catherine","40.77","8/3/2018","1",26,"4","5.12","0","1,240,956.48"
"346","1",1,"0","Melissa","93.06","8/3/2018","1",30,"2","12.83","0","16,842.60"
"347","2",NA,"1","Jessica","16,357.36","8/3/2018","1",34,NA,"16","0","195,033.12"
"348","2",NA,"3","Michele","1,068.27","8/3/2018","1",30,NA,"168","0","33,301.68"
"349","2",NA,"4","Virginia","2,205.14","8/3/2018","1",20,NA,"1,138.79","1","27,321.12"
"350","2",NA,"4","Joseph","1,072.04","8/3/2018","2",37,NA,"917.45","1","81,221.76"
"351","1",1,"0","Matthew","6,827.92","8/3/2018","2",39,"1","51.89","0","28,357.20"
"352","1",1,"2","Marissa","1,974.77","8/3/2018","1",23,"1","17.95","0","19,494.36"
"353","1",1,"2","Linda","834.47","8/3/2018","1",24,"4","8.31","0","33,000.84"
"354","2",NA,"4","Rachael","2,273.30","8/3/2018","1",21,NA,"2,023.68","1","18,149.52"
"355","2",NA,"4","Billy","3,801.41","8/3/2018","2",52,NA,"3,785.78","1","16,518.36"
"356","2",NA,"4","Mary","735.66","8/3/2018","1",64,NA,"576","1","17,716.80"
"357","2",NA,"4","Tiffany","1,438.70","8/3/2018","1",25,NA,"1,225.33","1","12,715.92"
"358","2",NA,"4","Abigail","1,956.58","8/3/2018","1",40,NA,"1,946.57","1","52,578.48"
"359","2",NA,"1","Jessica","42.55","8/3/2018","1",21,NA,"29","0","95,066.88"
"360","1",1,"2","Antonio","429.79","8/3/2018","2",26,"2","1,233.80","0","16,257.36"
"361","1",1,"2","Renee","18,776.14","8/3/2018","1",38,"1","7.93","0","32,854.56"
"362","1",1,"0","Marissa","1,970.39","8/3/2018","1",23,"1","4.38","0","18,354.96"
"363","2",NA,"1","Sarah","13,561.79","8/3/2018","1",46,NA,"22","0","342,817.32"
"364","2",NA,"1","Tim","54,809.99","8/3/2018","2",40,NA,"40","0","29,932.32"
"365","2",NA,"4","Elizabeth","25,689.87","8/3/2018","1",50,NA,"1,436.98","1","16,952.40"
"366","1",1,"0","Kristin","1,986.01","8/3/2018","1",43,"1","28.56","0","161,822.28"
"367","1",1,"0","Diana","691.49","8/3/2018","1",26,"0","11.29","0","32,686.68"
"368","1",1,"0","Eric","35,144.77","8/3/2018","2",42,"1","29.96","0","49,583.52"
"369","1",1,"0","Derek","603.63","8/3/2018","2",20,"1","11.3","0","19,184.40"
"370","1",0,"0","Rachael","2,266.05","8/3/2018","1",21,"1","7.25","0","23,681.76"
"371","1",1,"2","Gregory","588.53","8/3/2018","2",42,"2","17.37","0","28,245.60"
"372","1",1,"2","Marissa","1,957.08","8/3/2018","1",23,"1","13.31","0","51,923.52"
"373","1",1,"2","Diana","680.21","8/3/2018","1",26,"0","11.28","0","51,766.92"
"374","2",NA,"3","Virginia","2,024.14","8/3/2018","1",20,NA,"181","0","32,663.88"
"375","2",NA,"4","Tonya","2,889.90","8/3/2018","1",27,NA,"2,840.15","1","16,684.32"
"376","1",1,"0","Nathaniel","7.04","8/3/2018","2",31,"2","7.22","0","16,777.68"
"377","1",1,"2","Christine","4,297.82","8/3/2018","1",39,"2","28.69","0","32,524.56"
"378","1",0,"0","Tonya","49.75","8/3/2018","1",27,"4","16.4","0","3,124,104.24"
"379","1",0,"2","Richard","1,329.27","8/3/2018","2",37,"2","32.52","0","16,262.04"
"380","1",1,"0","Ashley","2,760.42","8/3/2018","1",25,"0","35.43","0","81,935.04"
"381","1",1,"0","Robert","1,624.53","8/3/2018","2",20,"2","43.38","0","16,545.48"
"382","1",1,"0","Gregory","575.34","8/3/2018","2",42,"2","13.19","0","18,251.40"
"383","2",NA,"4","Ashley","5,042.78","8/3/2018","1",25,NA,"2,282.36","1","19,058.64"
"384","2",NA,"1","Michael","388.2","8/3/2018","2",40,NA,"41","0","30,563.16"
"385","2",NA,"4","Michael","29,444.62","8/3/2018","2",21,NA,"1,560.20","1","81,393.48"
"386","2",NA,"1","Craig","29,824.51","8/3/2018","2",28,NA,"43","0","29,735.52"
"387","2",NA,"1","Brian","103,466.38","8/3/2018","2",42,NA,"193","0","16,848.60"
"388","2",NA,"1","Linda","807.47","8/3/2018","1",24,NA,"27","0","510,685.08"
"389","1",1,"2","Christine","4,260.22","8/3/2018","1",39,"3","37.6","0","49,495.44"
"390","1",1,"2","Amy","1,571.16","8/3/2018","1",43,"1","19.12","0","194,678.52"
"391","1",1,"0","Paul","976.39","8/3/2018","2",25,"4","10.33","0","363,816.96"
"392","2",NA,"1","Ashley","4,870.78","8/3/2018","1",25,NA,"172","0","605,508.96"
"393","2",NA,"4","Daniel","4,490.85","8/3/2018","2",22,NA,"3,328.77","1","655,905.84"
"394","2",NA,"4","Kenneth","2,645.62","8/3/2018","2",35,NA,"2,544.76","1","18,828.48"
"395","2",NA,"4","Joseph","3,158.66","8/3/2018","2",21,NA,"2,572.91","1","696,024.48"
"396","1",0,"0","Derek","577.48","8/3/2018","2",20,"1","26.15","0","29,435.52"
"397","1",1,"0","Tonya","2,802.40","8/3/2018","1",27,"4","87.5","0","32,316.72"
"398","1",1,"2","Renee","18,747.91","8/3/2018","1",38,"2","28.23","0","29,039.52"
"399","1",1,"2","Craig","29,798.38","8/3/2018","2",28,"2","26.13","0","17,919.24"
"400","1",1,"2","Richard","11,278.76","8/3/2018","2",24,"0","20.52","0","510,253.08"
"401","1",0,"2","Eric","2,849.88","8/3/2018","2",22,"2","16.68","0","80,633.76"
"402","2",NA,"3","Rachael","2,233.05","8/3/2018","1",21,NA,"33","0","94,710.24"
"403","2",NA,"1","Jeffrey","2,404.10","8/3/2018","2",24,NA,"53","0","16,899.24"
"404","2",NA,"1","Renee","18,681.91","8/3/2018","1",38,NA,"66","0","2,234,091.60"
"405","1",1,"2","Tim","54,698.48","8/3/2018","2",40,"4","111.51","0","352,999.44"
"406","1",1,"0","Christine","4,244.45","8/3/2018","1",39,"2","15.77","0","14,513.40"
"407","1",1,"2","Timothy","2,559.82","8/3/2018","2",20,"1","37.92","0","13,971.84"
"408","2",NA,"1","Jessica","16,294.36","8/3/2018","1",34,NA,"63","0","44,545.20"
"409","2",NA,"3","Virginia","1,969.14","8/3/2018","1",20,NA,"55","0","32,155.56"
"410","2",NA,"1","Fernando","4,258.50","8/3/2018","2",19,NA,"40","0","604,032.96"
"411","2",NA,"1","Maria","1,858.70","8/3/2018","1",35,NA,"45","0","357,240.60"
"412","1",0,"2","Kimberly","501.02","8/3/2018","1",24,"0","14.05","0","342,299.88"
"413","1",1,"2","Linda","783.41","8/3/2018","1",24,"4","24.06","0","80,134.44"
"414","1",1,"0","Rhonda","1,675.39","8/3/2018","1",40,"2","22","0","342,459.00"
"415","1",1,"2","Jessica","37.99","8/3/2018","1",21,"6","4.56","0","49,844.52"
"416","1",0,"2","Edward","4,131.96","8/3/2018","2",19,"4","26.45","0","16,324.32"
"417","1",1,"0","Christine","4,215.53","8/3/2018","1",39,"2","28.92","0","15,039.00"
"418","2",NA,"1","Charles","65.48","8/3/2018","2",18,NA,"27","0","49,203.36"
"419","1",0,"2","Kristin","1,962.57","8/3/2018","1",43,"1","23.44","0","510,013.56"
"420","1",1,"0","Jessica","16,252.76","8/3/2018","1",34,"0","41.6","0","49,314.36"
"421","1",0,"2","Kristin","1,202.30","8/3/2018","1",43,"3","760.27","0","43,153.68"
"422","1",1,"2","Renee","18,668.82","8/3/2018","1",38,"1","13.09","0","13,580.76"
"423","1",0,"0","Joseph","1,059.66","8/3/2018","2",37,"2","12.38","0","49,968.00"
"424","2",NA,"1","Virginia","1,900.14","8/3/2018","1",20,NA,"69","0","69,285.12"
"425","2",NA,"1","Andrew","50,488.26","8/3/2018","2",78,NA,"38","0","13,265.52"
"426","2",NA,"1","Fernando","4,208.50","8/3/2018","2",19,NA,"50","0","36,098.64"
"427","2",NA,"1","Jeffrey","1,390.48","8/3/2018","2",30,NA,"23","0","49,593.96"
"428","1",1,"2","Tim","54,658.82","8/3/2018","2",40,"4","39.66","0","16,157.16"
"429","1",1,"2","Diana","658.63","8/3/2018","1",26,"2","21.58","0","362,964.96"
"430","1",1,"0","Kenneth","2,620.47","8/3/2018","2",35,"2","25.15","0","49,176.00"
"431","1",0,"2","Kristin","977.1","8/3/2018","1",43,"2","225.2","0","15,485.16"
"432","1",1,"2","Timothy","2,546.93","8/3/2018","2",20,"1","12.89","0","194,306.52"
"433","1",1,"2","Kristin","924.22","8/3/2018","1",43,"1","52.88","0","655,437.84"
"434","1",1,"0","Richard","2,494.36","8/3/2018","2",22,"1","17.14","0","35,160.72"
"435","1",1,"2","Diana","655.15","8/3/2018","1",26,"0","3.48","0","49,109.04"
"436","1",1,"0","Stephanie","377.29","8/3/2018","1",53,"0","14.65","0","48,726.36"
"437","1",1,"0","Craig","29,785.40","8/3/2018","2",28,"1","12.98","0","1,239,540.48"
"438","1",1,"2","Andrew","50,455.12","8/3/2018","2",78,"1","33.14","0","47,598.48"
"439","1",1,"0","James","6,768.48","8/3/2018","2",28,"1","98.17","0","12,591.36"
"440","1",1,"2","Diana","610.1","8/3/2018","1",26,"2","45.05","0","13,173.60"
"441","1",1,"0","Jeffrey","1,354.78","8/3/2018","2",30,"0","35.7","0","22,968.96"
"442","1",1,"2","Patrick","260,342.02","8/3/2018","2",46,"1","122.81","0","41,605.68"
"443","2",NA,"1","Jeffrey","2,363.10","8/3/2018","2",24,NA,"41","0","79,726.44"
"444","1",1,"0","Brian","103,413.04","8/3/2018","2",42,"2","53.34","0","16,404.24"
"445","1",1,"2","Ashley","4,855.43","8/3/2018","1",25,"0","15.35","0","341,843.88"
"446","1",1,"2","Amy","1,531.92","8/3/2018","1",43,"1","39.24","0","12,518.04"
"447","1",0,"2","Christopher","5,855.30","8/4/2018","2",35,"3","21.38","0","27,692.04"
"448","1",1,"0","Renee","18,660.01","8/4/2018","1",38,"1","8.81","0","1,238,602.68"
"449","1",1,"0","Eric","33,235.73","8/4/2018","2",42,"1","1,909.04","0","602,724.96"
"450","1",1,"0","Lucas","2,276.76","8/4/2018","2",21,"4","8.26","0","26,796.60"
"451","1",1,"2","David","13,218.65","8/4/2018","2",42,"0","51.59","0","69,116.40"
"452","2",NA,"1","Tiffany","1,412.70","8/4/2018","1",25,NA,"26","0","602,548.80"
"453","2",NA,"1","Richard","11,150.76","8/4/2018","2",24,NA,"128","0","14,755.68"
"454","1",1,"2","Eric","33,197.10","8/4/2018","2",42,"1","38.63","0","17,713.92"
"455","1",0,"2","Sarah","13,556.17","8/4/2018","1",46,"3","5.62","0","21,128.76"
"456","1",1,"2","Craig","29,770.05","8/4/2018","2",28,"2","15.35","0","79,543.56"
"457","2",NA,"1","Stephanie","229.29","8/4/2018","1",53,NA,"148","0","30,988.92"
"458","2",NA,"1","Michael","29,416.62","8/4/2018","2",21,NA,"28","0","23,424.24"
"459","1",0,"2","Kimberly","489.18","8/4/2018","1",24,"1","11.84","0","17,638.20"
"460","1",1,"0","Diana","587.87","8/4/2018","1",26,"0","22.23","0","17,375.76"
"461","2",NA,"1","Renee","18,615.01","8/4/2018","1",38,NA,"45","0","356,904.60"
"462","2",NA,"1","Marissa","1,914.08","8/4/2018","1",23,NA,"43","0","22,978.44"
"463","2",NA,"1","Eric","33,160.10","8/4/2018","2",42,NA,"37","0","17,310.24"
"464","2",NA,"1","Paul","891.39","8/4/2018","2",25,NA,"85","0","18,341.04"
"465","1",1,"0","Stephanie","207.52","8/4/2018","1",53,"0","21.77","0","655,220.52"
"466","2",NA,"3","Susan","747.87","8/4/2018","1",19,NA,"76","0","362,565.24"
"467","1",1,"2","Christopher","5,817.76","8/4/2018","2",35,"2","37.54","0","79,389.48"
"468","1",1,"2","Billy","3,795.10","8/4/2018","2",52,"2","6.31","0","22,304.40"
"469","1",1,"2","Rhonda","1,660.14","8/4/2018","1",40,"0","15.25","0","12,819.24"
"470","1",1,"2","Linda","772.47","8/4/2018","1",24,"2","10.94","0","23,175.24"
"471","1",1,"2","Fernando","4,153.71","8/4/2018","2",19,"5","54.79","0","27,899.52"
"472","1",1,"2","Ronald","2,001.93","8/4/2018","2",25,"1","30.99","0","21,663.24"
"473","1",1,"2","Rhonda","1,655.05","8/4/2018","1",40,"0","5.09","0","2,233,614.24"
"474","1",1,"2","Daniel","4,473.55","8/4/2018","2",22,"1","17.3","0","194,166.36"
"475","1",0,"0","Diana","557.43","8/4/2018","1",26,"0","30.44","0","602,377.44"
"476","1",1,"2","Renee","18,596.61","8/4/2018","1",38,"1","18.4","0","133,809.12"
"477","1",1,"0","Sarah","13,523.96","8/4/2018","1",46,"2","32.21","0","17,768.28"
"478","1",1,"0","Daniel","4,456.55","8/4/2018","2",22,"1","17","0","14,701.56"
"479","1",1,"2","Rhonda","1,646.98","8/4/2018","1",40,"0","8.07","0","16,629.48"
"480","1",1,"2","Barry","109.84","8/4/2018","2",38,"2","45.98","0","18,196.56"
"481","1",1,"0","Catherine","18.45","8/4/2018","1",26,"2","22.32","0","26,459.64"
"482","1",1,"0","Diana","546.21","8/4/2018","1",26,"0","11.22","0","26,345.64"
"483","1",1,"0","Tonya","2,775.14","8/4/2018","1",27,"3","27.26","0","193,943.16"
"484","2",NA,"3","Billy","3,712.10","8/4/2018","2",52,NA,"83","0","94,579.44"
"485","1",1,"0","Joseph","3,148.44","8/4/2018","2",21,"1","10.22","0","193,847.28"
"486","1",1,"0","Virginia","1,886.47","8/4/2018","1",20,"4","13.67","0","695,722.20"
"487","1",0,"0","Diana","538.62","8/4/2018","1",26,"0","7.59","0","16,264.08"
"488","1",1,"0","Amy","1,506.99","8/4/2018","1",43,"2","24.93","0","15,756.48"
"489","1",1,"0","Kenneth","2,582.41","8/4/2018","2",35,"0","38.06","0","12,883.80"
"490","1",1,"0","Ronald","1,973.48","8/4/2018","2",25,"0","28.45","0","12,809.28"
"491","1",1,"0","Rhonda","1,522.37","8/4/2018","1",40,"0","124.61","0","21,243.24"
"492","2",NA,"1","Emily","28,568.11","8/4/2018","1",43,NA,"560","0","12,257.76"
"493","2",NA,"1","David","13,173.65","8/4/2018","2",42,NA,"45","0","112,965.12"
"494","1",1,"2","Rhonda","1,421.27","8/4/2018","1",40,"1","101.1","0","41,252.04"
"495","1",1,"0","Joseph","3,128.75","8/4/2018","2",21,"1","19.69","0","20,715.36"
"496","1",0,"2","Rhonda","1,376.53","8/4/2018","1",40,"0","44.74","0","602,146.44"
"497","2",NA,"3","Christopher","5,773.76","8/4/2018","2",35,NA,"44","0","33,250.20"
"498","1",1,"2","Charles","58.67","8/4/2018","2",18,"0","6.81","0","105,758.28"
"499","1",1,"2","Linda","1,404.05","8/4/2018","1",35,"1","13.57","0","360,345.24"
"500","1",1,"0","Richard","1,296.71","8/4/2018","2",37,"2","32.56","0","2,334,187.20"
"501","1",0,"2","Daniel","4,381.54","8/4/2018","2",22,"2","75.01","0","17,895.48"
"502","2",NA,"3","Charles","13.67","8/4/2018","2",18,NA,"45","0","17,694.48"
"503","1",1,"0","Joseph","3,121.59","8/4/2018","2",21,"1","7.16","0","94,410.96"
"504","1",0,"0","Ryan","30,318.08","8/4/2018","2",38,"2","16.74","0","41,752.08"
"505","1",1,"0","Scott","4.45","8/4/2018","2",23,"2","14.62","0","16,087.68"
"506","1",0,"0","Amy","1,480.69","8/4/2018","1",43,"2","26.3","0","16,395.00"
"507","1",1,"0","Sarah","13,485.19","8/4/2018","1",46,"2","38.77","0","1,315,534.08"
"508","1",1,"2","Linda","721.97","8/4/2018","1",24,"4","50.5","0","63,031.32"
"509","2",NA,"3","Alexander","5,587.25","8/4/2018","2",38,NA,"133","0","33,587.28"
"510","1",1,"0","Richard","1,253.25","8/4/2018","2",37,"7","43.46","0","357,352.20"
"511","1",1,"2","Debra","77.21","8/4/2018","1",18,"3","9.7","0","30,514.32"
"512","1",1,"0","Alexander","5,720.25","8/4/2018","2",38,"1","27.97","0","72,532.56"
"513","1",1,"0","Lori","8.99","8/4/2018","1",18,"0","6.94","0","70,021.32"
"514","2",NA,"1","Tyler","1,931.27","8/4/2018","2",69,NA,"17","0","56,819.04"
"515","2",NA,"3","Brian","103,295.04","8/4/2018","2",42,NA,"118","0","355,944.60"
"516","1",1,"2","Susan","1,390.36","8/4/2018","1",20,"2","13.19","0","39,813.48"
"517","1",1,"0","Jessica","16,223.21","8/4/2018","1",34,"2","29.55","0","12,027.24"
"518","1",1,"2","Tonya","2,750.07","8/4/2018","1",27,"4","25.07","0","16,055.40"
"519","1",1,"2","Lucas","2,256.46","8/4/2018","2",21,"4","20.3","0","22,752.96"
"520","2",NA,"1","Cindy","731.34","8/4/2018","1",19,NA,"112","0","68,858.16"
"521","2",NA,"1","James","6,719.48","8/4/2018","2",28,NA,"49","0","78,432.00"
"522","1",0,"2","Barry","79.89","8/4/2018","2",38,"2","29.95","0","355,704.60"
"523","1",1,"0","Jeffrey","2,353.80","8/4/2018","2",24,"1","9.3","0","151,975.68"
"524","1",1,"2","Robert","1,598.70","8/4/2018","2",20,"2","25.83","0","355,552.68"
"525","1",1,"2","Tonya","2,737.88","8/4/2018","1",27,"4","12.19","0","17,796.24"
"526","1",1,"2","Kimberly","973.14","8/4/2018","1",35,"2","23.83","0","139,215.00"
"527","2",NA,"1","Sandra","246.09","8/4/2018","1",34,NA,"17","0","111,499.56"
"528","1",1,"0","Kaitlyn","1,476.40","8/4/2018","1",21,"2","36.06","0","30,646.80"
"529","1",1,"2","Rhonda","1,355.17","8/4/2018","1",40,"0","21.36","0","22,637.64"
"530","1",1,"0","Kaitlyn","1,470.89","8/4/2018","1",21,"2","5.51","0","15,585.60"
"531","1",0,"2","Joseph","1,049.28","8/4/2018","2",37,"0","10.38","0","22,545.12"
"532","1",1,"2","Daniel","4,326.96","8/4/2018","2",22,"2","54.58","0","22,335.24"
"533","1",1,"2","Diana","536.62","8/4/2018","1",26,"0","2","0","1,276,758.96"
"534","1",1,"2","Isaiah","7,892.52","8/4/2018","2",23,"1","29.72","0","359,841.24"
"535","2",NA,"3","Kimberly","461.18","8/4/2018","1",24,NA,"28","0","17,545.68"
"536","1",1,"0","Jeffrey","1,339.42","8/4/2018","2",30,"2","15.36","0","29,422.56"
"537","1",0,"2","Tonya","2,723.89","8/4/2018","1",27,"4","13.99","0","25,881.84"
"538","1",0,"0","Michelle","1,520.95","8/4/2018","1",19,"2","8.63","0","695,513.52"
"539","1",1,"2","Emily","28,538.25","8/4/2018","1",43,"1","29.86","0","30,290.28"
"540","1",1,"2","Barry","69.59","8/4/2018","2",38,"2","10.3","0","15,311.40"
"541","1",0,"0","Richard","2,477.96","8/4/2018","2",22,"1","16.4","0","359,631.96"
"542","1",1,"0","Tiffany","1,398.14","8/4/2018","1",25,"4","14.56","0","60,645.96"
"543","2",NA,"1","Sarah","13,457.19","8/4/2018","1",46,NA,"28","0","22,918.32"
"544","1",1,"0","Tonya","2,721.99","8/4/2018","1",27,"2","1.9","0","80,501.88"
"545","1",0,"2","Edward","4,124.62","8/4/2018","2",19,"4","7.34","0","133,341.12"
"546","1",1,"0","Robert","1,588.22","8/4/2018","2",20,"2","10.48","0","63,770.04"
"547","1",0,"0","Ronald","1,952.02","8/4/2018","2",25,"5","21.46","0","16,073.04"
